rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
13178,4,1686.750000000,34.596483444,1581.000000000,32.124756808,1582.750000000,34.922533318,189930.000000000,4190.703998137,87.000000000,4.163331999,18.750000000,1.707825128,86.500000000,3.872983346,0.000000000,0.000000000,0.500000000,0.577350269,18.750000000,1.707825128,0.062688349,0.002732549
13345,4,1704.750000000,50.341334905,1583.500000000,43.867223907,1583.250000000,45.257596048,189990.000000000,5430.911525702,98.500000000,9.746794345,22.750000000,2.217355783,98.500000000,9.746794345,0.000000000,0.000000000,0.000000000,0.000000000,22.750000000,2.217355783,0.071071767,0.005894822
13511,4,1727.250000000,30.652623596,1622.750000000,40.623269194,1624.250000000,41.023367325,194910.000000000,4922.804078978,84.750000000,15.435349040,19.750000000,4.573474245,84.500000000,15.631165450,0.000000000,0.000000000,0.250000000,0.500000000,19.750000000,4.573474245,0.060562135,0.011090167
13677,4,1771.000000000,23.452078799,1651.000000000,18.832595856,1651.750000000,20.902551678,198210.000000000,2508.306201404,96.000000000,5.291502622,24.000000000,5.354126135,95.750000000,4.856267428,0.000000000,0.000000000,0.250000000,0.500000000,24.000000000,5.354126135,0.067731966,0.005099149
13844,4,1761.250000000,35.471819801,1646.000000000,35.014282800,1644.500000000,35.939764421,197340.000000000,4312.771730570,91.750000000,7.847504911,23.500000000,4.509249753,91.750000000,7.847504911,0.000000000,0.000000000,0.000000000,0.000000000,23.500000000,4.509249753,0.065449603,0.002641777
14010,4,1814.250000000,17.404501333,1694.500000000,19.295940851,1698.000000000,18.601075238,203760.000000000,2232.129028529,95.250000000,8.808140174,24.500000000,3.696845502,95.000000000,8.755950358,0.000000000,0.000000000,0.250000000,0.500000000,24.500000000,3.696845502,0.066011784,0.004050326
14176,4,1814.750000000,40.442345794,1696.000000000,41.448763552,1690.750000000,39.466230290,202890.000000000,4735.947634846,96.250000000,9.215023965,22.500000000,4.358898944,95.750000000,8.808140174,0.000000000,0.000000000,0.500000000,0.577350269,22.500000000,4.358898944,0.065466473,0.003412851
14343,4,1862.000000000,59.121344143,1728.750000000,57.783359773,1730.250000000,57.412977627,207630.000000000,6889.557315242,106.750000000,8.578072822,26.500000000,2.081665999,106.000000000,8.366600265,0.000000000,0.000000000,0.750000000,0.957427108,26.500000000,2.081665999,0.071591591,0.004548351
14509,4,1834.750000000,16.276260832,1703.750000000,15.173990905,1705.250000000,12.841988423,204630.000000000,1541.038610808,103.750000000,10.210288928,27.250000000,6.184658438,103.000000000,8.717797887,0.000000000,0.000000000,0.750000000,1.500000000,27.250000000,6.184658438,0.071397868,0.002054368
14676,4,1868.250000000,27.681221071,1734.250000000,30.987900865,1734.500000000,31.042980957,208140.000000000,3725.157714782,105.000000000,7.071067812,29.000000000,6.218252702,105.000000000,7.071067812,0.000000000,0.000000000,0.000000000,0.000000000,29.000000000,6.218252702,0.071748675,0.005360024
14842,4,1902.750000000,30.966379618,1773.000000000,21.213203436,1773.500000000,22.927421719,212820.000000000,2751.290606243,101.500000000,7.724420151,28.250000000,4.031128874,101.500000000,7.724420151,0.000000000,0.000000000,0.000000000,0.000000000,28.250000000,4.031128874,0.068141528,0.004096718
15008,4,1881.250000000,62.350487836,1753.750000000,46.728827648,1755.250000000,46.183510766,210630.000000000,5542.021291911,103.000000000,13.880441876,24.500000000,3.696845502,102.250000000,13.149778198,0.000000000,0.000000000,0.750000000,0.957427108,24.500000000,3.696845502,0.067617738,0.007064370
15175,4,1932.250000000,15.777093099,1785.750000000,11.586630226,1785.500000000,11.561430131,214260.000000000,1387.371615682,115.500000000,8.888194417,31.000000000,2.309401077,115.500000000,8.888194417,0.000000000,0.000000000,0.000000000,0.000000000,31.000000000,2.309401077,0.075800796,0.004706780
