rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
13771,4,1771.250000000,57.823726387,1764.000000000,56.961975621,1610.000000000,79.238038004,200963.000000000,8542.848275995,7.250000000,1.707825128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.250000000,1.707825128,0.000000000,0.000000000,0.004084485,0.000896227
13993,4,1785.500000000,50.335540790,1777.250000000,48.465623556,1608.250000000,36.252586115,201675.250000000,4820.646801347,8.250000000,2.217355783,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.250000000,2.217355783,0.000000000,0.000000000,0.004600397,0.001164198
14216,4,1824.500000000,33.965668942,1815.500000000,34.780262602,1636.250000000,25.863423336,205464.000000000,3264.907655662,9.000000000,0.816496581,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.000000000,0.816496581,0.000000000,0.000000000,0.004940387,0.000539914
14438,4,1852.500000000,42.759014644,1844.000000000,41.833001327,1667.500000000,34.297716153,208608.500000000,4653.476728927,8.500000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.500000000,1.000000000,0.000000000,0.000000000,0.004581697,0.000433951
14661,4,1884.500000000,31.331560234,1874.500000000,30.049958403,1692.750000000,21.045585444,213015.750000000,3284.128740371,10.000000000,2.581988897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10.000000000,2.581988897,0.000000000,0.000000000,0.005298378,0.001338201
14883,4,1932.250000000,26.170912607,1921.750000000,22.051077071,1730.250000000,19.517086531,217473.750000000,2020.830584191,10.500000000,4.434711565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10.500000000,4.434711565,0.000000000,0.000000000,0.005412943,0.002219815
15106,4,1944.000000000,42.158431343,1935.000000000,39.505273910,1743.250000000,30.170349683,218454.500000000,4710.732250227,9.000000000,4.242640687,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.000000000,4.242640687,0.000000000,0.000000000,0.004608328,0.002120917
15328,4,1958.000000000,29.359836512,1948.500000000,28.524842974,1741.250000000,20.320351047,219159.500000000,2294.656473927,9.500000000,2.886751346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.500000000,2.886751346,0.000000000,0.000000000,0.004847030,0.001450764
15551,4,1980.250000000,56.293131612,1970.500000000,54.896873014,1760.000000000,44.362146026,221890.750000000,5555.200528934,9.750000000,1.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.750000000,1.500000000,0.000000000,0.000000000,0.004911845,0.000612706
15773,4,1999.000000000,17.185265006,1986.000000000,15.853495934,1774.000000000,10.984838036,223514.750000000,1615.264555215,13.000000000,2.160246899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,13.000000000,2.160246899,0.000000000,0.000000000,0.006499025,0.001049781
15996,4,2035.500000000,41.581245773,2022.500000000,39.610604641,1805.500000000,22.708295107,227693.750000000,3207.131987202,13.000000000,2.828427125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,13.000000000,2.828427125,0.000000000,0.000000000,0.006373378,0.001290833
16218,4,2067.500000000,20.920484379,2052.750000000,18.962682651,1820.000000000,9.273618495,230121.500000000,1564.879228567,14.750000000,2.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.750000000,2.500000000,0.000000000,0.000000000,0.007127397,0.001148325
16440,4,2111.250000000,26.887109675,2098.000000000,31.706991868,1864.750000000,26.310644234,235750.500000000,3211.870327395,13.250000000,5.188127472,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,13.250000000,5.188127472,0.000000000,0.000000000,0.006298192,0.002527396
16663,4,2119.500000000,47.176971784,2105.500000000,47.731890109,1872.750000000,42.106016989,236682.500000000,5366.825846501,14.000000000,1.825741858,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.000000000,1.825741858,0.000000000,0.000000000,0.006612105,0.000912648
