rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
11015,4,1358.500000000,21.579311080,1228.750000000,23.753947040,1229.250000000,23.935677694,147510.000000000,2872.281323269,107.500000000,9.469248474,22.250000000,3.862210075,107.500000000,9.469248474,0.000000000,0.000000000,0.000000000,0.000000000,22.250000000,3.862210075,0.095535566,0.006170638
11182,4,1428.750000000,25.682354513,1283.000000000,25.534290670,1282.500000000,24.826061575,153900.000000000,2979.127389018,121.250000000,10.242883709,24.500000000,3.109126351,121.250000000,10.242883709,0.000000000,0.000000000,0.000000000,0.000000000,24.500000000,3.109126351,0.102015915,0.007213073
11348,4,1462.250000000,25.237207981,1301.750000000,27.992558535,1300.500000000,28.337254631,156060.000000000,3400.470555673,135.500000000,9.469248474,25.000000000,2.943920289,135.500000000,9.469248474,0.000000000,0.000000000,0.000000000,0.000000000,25.000000000,2.943920289,0.109803370,0.005798241
11514,4,1448.500000000,24.959967949,1302.000000000,28.994252304,1300.500000000,30.956959368,156060.000000000,3714.835124201,126.000000000,12.382783747,20.500000000,1.290994449,126.000000000,12.382783747,0.000000000,0.000000000,0.000000000,0.000000000,20.500000000,1.290994449,0.101175378,0.008475726
11681,4,1536.500000000,32.429410520,1366.000000000,32.124756808,1366.000000000,34.477045504,163920.000000000,4137.245460448,146.500000000,15.286159317,24.000000000,2.708012802,146.500000000,15.286159317,0.000000000,0.000000000,0.000000000,0.000000000,24.000000000,2.708012802,0.110971002,0.008596685
11847,4,1527.250000000,39.067249711,1364.750000000,33.925162736,1362.000000000,30.353473168,163440.000000000,3642.416780106,138.000000000,2.943920289,24.500000000,5.000000000,138.000000000,2.943920289,0.000000000,0.000000000,0.000000000,0.000000000,24.500000000,5.000000000,0.106383698,0.003485924
12013,4,1526.250000000,15.777093099,1371.750000000,5.965176723,1371.250000000,3.593976442,164550.000000000,431.277173057,131.750000000,7.135591543,22.750000000,5.560275773,131.750000000,7.135591543,0.000000000,0.000000000,0.000000000,0.000000000,22.750000000,5.560275773,0.101180260,0.006653433
12180,4,1561.750000000,17.480942004,1392.500000000,6.454972244,1391.250000000,8.057087977,166950.000000000,966.850557222,143.250000000,16.398678809,26.000000000,2.160246899,143.250000000,16.398678809,0.000000000,0.000000000,0.000000000,0.000000000,26.000000000,2.160246899,0.108306451,0.008561252
12346,4,1567.250000000,37.070878058,1401.500000000,22.781571500,1399.500000000,23.586719427,167940.000000000,2830.406331254,142.750000000,13.889444433,23.000000000,6.271629241,142.750000000,13.889444433,0.000000000,0.000000000,0.000000000,0.000000000,23.000000000,6.271629241,0.105629612,0.008339107
12513,4,1623.500000000,32.388269481,1447.000000000,27.043175356,1446.000000000,24.792471976,173520.000000000,2975.096637086,147.500000000,18.663690239,29.000000000,2.943920289,147.500000000,18.663690239,0.000000000,0.000000000,0.000000000,0.000000000,29.000000000,2.943920289,0.108648383,0.011202326
12679,4,1636.000000000,54.954526656,1453.750000000,37.061885183,1452.500000000,39.314967464,174300.000000000,4717.796095636,151.750000000,17.173137939,30.500000000,3.696845502,151.750000000,17.173137939,0.000000000,0.000000000,0.000000000,0.000000000,30.500000000,3.696845502,0.111207918,0.009274319
12845,4,1645.750000000,60.730964096,1466.000000000,58.634460857,1466.750000000,58.750177305,176010.000000000,7050.021276564,152.250000000,4.645786622,27.500000000,3.109126351,152.250000000,4.645786622,0.000000000,0.000000000,0.000000000,0.000000000,27.500000000,3.109126351,0.109298694,0.003565009
13012,4,1655.750000000,37.880293909,1472.500000000,30.127506811,1470.500000000,28.988503468,176460.000000000,3478.620416200,154.750000000,15.542951243,28.500000000,6.608075867,154.750000000,15.542951243,0.000000000,0.000000000,0.000000000,0.000000000,28.500000000,6.608075867,0.110582608,0.011871881
13178,4,1686.750000000,34.596483444,1488.250000000,32.273570198,1488.000000000,31.443070249,178560.000000000,3773.168429848,166.250000000,11.586630226,32.250000000,6.344288770,166.250000000,11.586630226,0.000000000,0.000000000,0.000000000,0.000000000,32.250000000,6.344288770,0.117690351,0.004251543
13345,4,1704.750000000,50.341334905,1493.500000000,29.320072760,1493.000000000,30.166206258,179160.000000000,3619.944750960,178.000000000,25.442746183,33.250000000,8.015609771,178.000000000,25.442746183,0.000000000,0.000000000,0.000000000,0.000000000,33.250000000,8.015609771,0.123719152,0.009244700
13511,4,1727.250000000,30.652623596,1526.500000000,29.149042294,1526.750000000,29.545163169,183210.000000000,3545.419580247,167.000000000,8.602325267,33.750000000,5.678908346,167.000000000,8.602325267,0.000000000,0.000000000,0.000000000,0.000000000,33.750000000,5.678908346,0.116224713,0.006428040
13677,4,1771.000000000,23.452078799,1550.500000000,10.785793125,1550.750000000,12.579745625,186090.000000000,1509.569475049,182.750000000,14.080127840,37.750000000,3.685557398,182.750000000,14.080127840,0.000000000,0.000000000,0.000000000,0.000000000,37.750000000,3.685557398,0.124448443,0.006056497
13844,4,1761.250000000,35.471819801,1546.750000000,31.510580234,1543.250000000,30.412442629,185190.000000000,3649.493115489,179.250000000,8.261355821,35.250000000,4.425306016,179.250000000,8.261355821,0.000000000,0.000000000,0.000000000,0.000000000,35.250000000,4.425306016,0.121791577,0.000479715
