rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
8353,4,1076.250000000,33.410327745,924.000000000,25.416530054,866.250000000,24.459149617,105876.750000000,2860.858772583,1.500000000,1.000000000,150.750000000,46.693147249,0.000000000,0.000000000,0.000000000,0.000000000,1.500000000,1.000000000,150.750000000,46.693147249,0.140718882,0.039177051
8519,4,1098.000000000,30.605010483,885.250000000,36.989863476,830.750000000,35.302266216,101560.750000000,4296.113078509,1.000000000,1.154700538,211.750000000,11.954775894,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.154700538,211.750000000,11.954775894,0.193966294,0.014655046
8686,4,1104.000000000,38.148831350,916.750000000,69.868328543,863.000000000,66.518167944,105390.500000000,8024.957756898,1.000000000,0.816496581,186.250000000,44.282238727,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.816496581,186.250000000,44.282238727,0.170234082,0.042437447
8852,4,1141.750000000,41.427647773,938.750000000,18.062391868,882.750000000,16.560495162,107806.000000000,2022.997281264,1.750000000,1.500000000,201.250000000,24.032963474,0.000000000,0.000000000,0.000000000,0.000000000,1.750000000,1.500000000,201.250000000,24.032963474,0.177392234,0.015398284
9018,4,1143.250000000,29.227555491,967.500000000,39.652658591,909.750000000,30.214510863,111326.000000000,4048.417386255,2.750000000,1.707825128,173.000000000,30.800432897,0.000000000,0.000000000,0.000000000,0.000000000,2.750000000,1.707825128,173.000000000,30.800432897,0.153738828,0.027242126
9185,4,1157.750000000,42.002976085,918.500000000,122.934942144,864.250000000,110.855386277,105736.500000000,13730.903017160,3.000000000,0.816496581,236.250000000,83.368159390,0.000000000,0.000000000,0.000000000,0.000000000,3.000000000,0.816496581,236.250000000,83.368159390,0.208651967,0.079432842
9351,4,1200.750000000,43.084219849,1003.750000000,28.511693508,938.750000000,30.521850097,114897.000000000,3825.262953924,1.000000000,0.816496581,196.000000000,50.457903246,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.816496581,196.000000000,50.457903246,0.163308704,0.036272388
9518,4,1212.250000000,11.295279250,955.000000000,39.539010273,887.750000000,36.252586115,108925.750000000,4246.529278913,2.250000000,1.500000000,255.000000000,45.789372857,0.000000000,0.000000000,0.000000000,0.000000000,2.250000000,1.500000000,255.000000000,45.789372857,0.212067802,0.036237899
9684,4,1240.000000000,17.663521733,969.500000000,139.490740433,897.000000000,136.477104307,110133.750000000,16726.087117135,1.000000000,0.816496581,269.500000000,148.921679640,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.816496581,269.500000000,148.921679640,0.217430116,0.117686425
9850,4,1251.750000000,11.786291472,1022.500000000,77.211829836,952.250000000,73.852894324,116529.250000000,8899.065395684,1.750000000,1.258305739,227.500000000,82.561088494,0.000000000,0.000000000,0.000000000,0.000000000,1.750000000,1.258305739,227.500000000,82.561088494,0.182947900,0.064372494
